PC-ID_id,PC-Substance_synonyms_E
11759,alpha-Amino-1H-imidazole-4-propionic acid
11760,1114-17-6
11761,C00770
11762,L-Idonate
11763,9008-22-4
11764,C00771
11765,Laminaran
11766,Laminarin
11767,541-07-1
11768,C00772
11769,Mevaldate
11770,Mevaldic acid
11771,26305-03-3
11772,C00773
11773,Pepstatin
11774,60-82-2
11775,C00774
11776,Phloretin
11777,11016-36-7
11778,C00775
11779,Porphyran
11780,"(all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid"
11781,"3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL)"
11782,302-79-4
11783,AGN 100335
11784,Acide retinoique (French) (DSL)
11785,C00777
11786,Retinoate
11787,Retinoic acid
11788,Ro 1-5488
11789,Tretin M
11790,Tretinoine (French) (EINECS)
11791,Vitamin A acid
11792,all-(E)-Retinoic acid
11793,all-trans-Retinoate
11794,all-trans-Retinoic acid
11795,all-trans-Tretinoin
11796,all-trans-Vitamin A acid
11797,all-trans-Vitamin A1 acid
11798,all-trans-beta-Retinoic acid
11799,beta-Retinoic acid
11800,trans-Retinoic acid
11801,9009-81-8
11802,C00778
11803,Rhodopsin
11804,Visual purple
11805,"3,4-Dihydro-3,6,8-trihydoroxy-1(2H)-napthalenone"
11806,49598-85-8
11807,C00779
11808,Scytalone
11809,3-(2-Aminoethyl)-1H-indol-5-ol
11810,5-Hydroxytryptamine
11811,50-67-9
11812,C00780
11813,Enteramine
11814,Serotonin
11815,3-Tropanone
11816,532-24-1
11817,C00783
11818,Tropinone
11819,104-98-3
11820,C00785
11821,Urocanate
11822,Urocanic acid
11823,(-)-Vestitone
11824,158112-50-6
11825,C00786
11826,Vestitone
11827,C00787
11828,tRNA(Tyr)
11829,(R)-(-)-Adnephrine
11830,(R)-(-)-Adrenaline
11831,(R)-(-)-Epinephrine
11832,(R)-(-)-Epirenamine
11833,"4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol"
11834,51-43-4
11835,C00788
11836,L-Adrenaline
11837,3506-17-0
11838,C00789
11839,CDP 5-ester with D-ribitol
11840,CDP-L-ribitol
11841,CDP-ribitol
11842,1-Methylglycocyamidine
11843,60-27-5
11844,C00791
11845,Creatinine
11846,157-06-2
11847,C00792
11848,D-2-Amino-5-guanidinovaleric acid
11849,D-Arginine
11850,921-01-7
11851,C00793
11852,D-Amino-3-mercaptopropionic acid
11853,D-Cysteine
11854,50-70-4
11855,C00794
11856,D-Glucitol
11857,D-Sorbitol
11858,L-Gulitol
11859,Sorbitol
11860,87-81-0
11861,C00795
11862,D-Tagatose
11863,lyxo-Hexulose
11864,66-76-2
11865,C00796
11866,Dicoumarol
11867,Dicumarol
11868,75-04-7
11869,C00797
11870,Ethylamine
11871,C00798
11872,Formyl-CoA
11873,C00799
11874,Isoflavone
11875,526-97-6
11876,C00800
11877,Gulonate
11878,Gulonic acid
11879,L-Gulonate
11880,L-Gulonic acid
11881,C00801
11882,Nucleoside
11883,585-05-7
11884,C00802
11885,Monooxalylurea
11886,N-Carbamoyl-2-oxoglycine
11887,Oxalurate
11888,Oxalureate
11889,Oxaluric acid
11890,109-52-4
11891,C00803
11892,Pentanoate
11893,Pentanoic acid
11894,Valerate
11895,Valerianic acid
11896,Valeric acid
11897,n-Pentanoate
11898,n-Valeric acid
11899,471-25-0
11900,Acetylenecarboxylic acid
11901,Acetylenemonocarboxylate
11902,C00804
11903,Propiolic acid
11904,Propynoate
11905,69-72-7
11906,C00805
11907,Salicylate
11908,Salicylic acid
11909,o-Hydroxybenzoic acid
11910,54-12-6
11911,C00806
11912,Tryptophan
11913,alpha-Amino-beta-(3-indolyl)-propionic acid
11914,37294-28-3
11915,C00807
11916,Xyloglucan
11917,(+)-Camphor
11918,464-49-3
11919,C00808
11920,d-Camphor
11921,(-)-Camphor
11922,464-48-2
11923,C00809
11924,(R)-2-Acetoin
11925,(R)-3-Hydroxy-2-butanone
11926,(R)-3-Hydroxybutan-2-one
11927,(R)-Acetoin
11928,(R)-Dimethylketol
11929,53584-56-8
11930,C00810
11931,4-Coumarate
11932,4-Hydroxycinnamate
11933,4-Hydroxycinnamic acid
11934,C00811
11935,p-Coumaric acid
11936,trans-4-Hydroxycinnamate
11937,trans-p-Hydroxycinnamate
11938,Alkyl thiol
11939,C00812
11940,67-52-7
11941,Barbiturate
11942,Barbituric acid
11943,C00813
11944,Malonylurea
11945,491-80-5
11946,Biochanin A
11947,C00814
11948,2-Methylmalic acid
11949,2306-22-1
11950,C00815
11951,Citramalate
11952,Citramalic acid
11953,alpha-Hydroxypyrotartaric acid
11954,9001-12-1
11955,C00816
11956,Collagenase
11957,C00817
11958,D-Altronate
11959,87-73-0
11960,C00818
11961,D-Glucarate
11962,D-Glucaric acid
11963,D-Glucosaccharic acid
11964,D-Saccharic acid
11965,Glucarate
11966,Glucaric acid
11967,L-Gularic acid
11968,5959-95-5
11969,C00819
11970,D-2-Aminoglutaramic acid
11971,D-Glutamine
11972,632-20-2
11973,C00820
11974,D-2-Amino-3-hydroxybutyric acid
11975,D-Threonine
11976,Adenine in DNA
11977,C00821
11978,DNA adenine
11979,C00822
11980,Dopaquinone
11981,1-Hexadecanol
11982,16-Hexadecanol
11983,36653-82-4
11984,C00823
11985,Cetyl alcohol
11986,Hexadecanol
11987,Palmityl alcohol
11988,C00824
11989,Iron-sulfur
11990,Iron-sulfur cluster
11991,4696-76-8
11992,Bekanamycin
11993,C00825
11994,Kanamycin B
11995,Nebramycin factor 5
11996,53078-86-7
11997,C00826
11998,L-Arogenate
11999,L-Arogenic acid
12000,Pretyrosine
12001,C00827
12002,Lactoyl-CoA
12003,C00828
12004,Menaquinone
12005,Vitamin K2
12006,91-20-3
12007,C00829
12008,Naphthalene
12009,473-90-5
12010,C00830
12011,Ketomalonic acid
12012,Mesoxalic acid
12013,Oxomalonate
12014,Oxomalonic acid
12015,(R)-Pantetheine
12016,496-65-1
12017,C00831
12018,Pantetheine
12019,7542-37-2
12020,Aminosidin
12021,C00832
12022,Catenulin
12023,Hydroxymycin
12024,Monomycin A
12025,Neomycin E
12026,Paromomycin
12027,Paromomycin I
12028,Zygomycin A1
12029,17094-01-8
12030,C00835
12031,Sepiapterin
12032,"2-Amino-1,3-dihydroxyoctadecane"
12033,764-22-7
12034,C00836
12035,Dihydrosphingosine
12036,Sphinganine
12037,85-17-6
12038,C00837
12039,Streptidine
12040,C00839
12041,Tropomyosin
12042,Tropomyosin serine
12043,Unphosphorylated tropomyosin
12044,11000-17-2
12045,ADH
12046,Antidiuretic hormone
12047,C00840
12048,VP
12049,Vasopressin
12050,2009-24-7
12051,8-Hydroxyfuranocoumarin
12052,8-Hydroxypsoralen
12053,C00841
12054,Xanthotoxol
12055,2196-62-5
12056,C00842
12057,dTDP-D-glucose
12058,dTDP-alpha-D-glucose
12059,dTDP-glucose
12060,(-)-Menthone
12061,14073-97-3
12062,C00843
12063,l-Menthone
12064,p-Menthan-3-one
12065,(R)-Prunasin
12066,99-18-3
12067,C00844
12068,Prunasin
12069,2-Furoyl-CoA
12070,C00845
12071,3-Keto-adipate
12072,3-Oxoadipate
12073,3-Oxoadipic acid
12074,689-31-6
12075,C00846
12076,4-Pyridoxate
12077,4-Pyridoxic acid
12078,82-82-6
12079,C00847
12080,"(1R,4S)-1,3,3-Trimethyl-2-oxabicyclo[2.2.2]octan-6-one"
12081,"2-Oxo-1,8-cineole"
12082,6-Oxocineole
12083,70222-88-7
12084,C00848
12085,141-78-6
12086,C00849
12087,Ethyl acetate
12088,Aryl sulfate
12089,C00850
12090,Phenol sulfate
12091,C00852
12092,Caffeoyl quinic acid
12093,Chlorogenate
12094,Chlorogenic acid
12095,trans-5-O-Caffeoyl-D-quinate
12096,18534-66-2
12097,C00853
12098,Cbl
12099,Cob(I)alamin
12100,Vitamin B12s
12101,108-93-0
12102,C00854
12103,Cyclohexan-1-ol
12104,Cyclohexanol
12105,Hexahydrophenol
12106,Hexalin
12107,348-67-4
12108,C00855
12109,D-2-Amino-4-(methylthio)butyric acid
12110,D-Methionine
12111,C00856
12112,Cytosine (in DNA)
12113,DNA cytosine
12114,C00857
12115,Deamido-NAD
12116,Deamido-NAD+
12117,Deamino-NAD+
12118,485-72-3
12119,C00858
12120,Formononetin
12121,545-97-1
12122,C00859
12123,Gibberellin 1
12124,Gibberellin A1
12125,4836-52-6
12126,C00860
12127,L-Histidinol
12128,6-Deoxy-L-fructose
12129,C00861
12130,L-Rhamnulose
12131,89873-36-9
12132,C00862
12133,Carbon dioxide reduction factor
12134,Methanofuran
12135,C00863
12136,Monoterpenol
12137,(R)-Pantothenate
12138,79-83-4
12139,C00864
12140,Pantothenate
12141,Pantothenic acid
12142,C00865
12143,Phospholipid
12144,C00868
12145,Uracil in tRNA
12146,tRNA uridine
12147,2-Oxooctadecanoic acid
12148,2-Oxostearate
12149,C00869
12150,100-02-7
12151,4-Hydroxynitrobenzene
12152,4-Nitrophenol
12153,C00870
12154,Niphen
12155,PNP
12156,p-Nitrophenol
12157,Alkylated DNA
12158,C00871
12159,1068-84-4
12160,2-Aminomalonic acid
12161,Aminomalonate
12162,Aminomalonic acid
12163,C00872
12164,Angiotensin I
12165,C00873
12166,C00875
12167,Cephalosporin
12168,64885-97-8
12169,C00876
12170,Coenzyme F420
12171,Oxidized coenzyme F420
12172,(E)-But-2-enoyl-CoA
12173,2-Butenoyl-CoA
12174,992-67-6
12175,But-2-enoyl-CoA
12176,C00877
12177,Crotonoyl-CoA
12178,Crotonyl-CoA
12179,trans-But-2-enoyl-CoA
12180,488-30-2
12181,C00878
12182,D-Arabinonate
12183,D-Arabinonic acid
12184,526-99-8
12185,C00879
12186,D-Galactarate
12187,D-Galactaric acid
12188,D-Mucic acid
12189,Galactarate
12190,Galactaric acid
12191,Mucic acid
12192,576-36-3
12193,C00880
12194,D-Galactonate
12195,D-Galactonic acid
12196,2'-Deoxycytidine
12197,951-77-9
12198,C00881
12199,Deoxycytidine
12200,3'-Dephospho-CoA
12201,3633-59-8
12202,C00882
12203,Dephospho-CoA
12204,Dephosphocoenzyme A
12205,C00883
12206,Galactomannan
12207,Galactomannoglycan
12208,3650-73-5
12209,C00884
12210,Homocarnosine
12211,L-Homocarnosine
12212,N-(4-Amino-1-oxobutyryl)histidine
12213,gamma-Aminobutyryl histidine
12214,22642-82-6
12215,C00885
12216,Isochorismate
12217,Isochorismic acid
12218,C00886
12219,L-Alanyl-tRNA
12220,L-Alanyl-tRNA(Ala)
12221,10024-97-2
12222,C00887
12223,Dinitrogen monoxide
12224,Dinitrogen oxide
12225,N2O
12226,Nitrous oxide
12227,4752-33-4
12228,C00888
12229,Pentanoyl-CoA
12230,Valeryl-coenzyme A
12231,C00889
12232,Mucopeptide
12233,Murein
12234,Peptideglycan
12235,Peptidoglycan
12236,C00891
12237,Pregnan-21-al
12238,5-beta-Pregnan-21-ol
12239,C00892
12240,Pregnan-21-ol
12241,C00893
12242,Primary monoamine
12243,5776-58-9
12244,Acryloyl-CoA
12245,Acrylyl-CoA
12246,C00894
12247,Propenoyl-CoA
12248,C00895
12249,Poly(A)
12250,Polyadenylic acid
12251,RNA (poly(A))
12252,C00896
12253,Tos-Lys-CH2Cl
12254,4482-75-1
12255,C00897
12256,alpha-Malt sugar
12257,alpha-Maltose
12258,(+)-Tartaric acid
12259,"(2R,3R)-Tartaric acid"
12260,"(R,R)-Tartaric acid"
12261,"(R,R)-Tartrate"
12262,"2,3-Dihydroxybutanedioic acid"
12263,87-69-4
12264,C00898
12265,L-Tartaric acid
12266,Tartaric acid
12267,Tartrate
12268,11-cis-Retinol
12269,22737-96-8
12270,C00899
12271,2-Acetolactate
12272,C00900
12273,2-Oxohexanoate
12274,2-Oxohexanoic acid
12275,2492-75-3
12276,C00902
12277,alpha-Ketocaproic acid
12278,104-55-2
12279,C00903
12280,Cinnamaldehyde
12281,C00904
12283,Citramalyl-CoA
12284,C00905
12285,D-Fructuronate
12286,D-Fructuronic acid
12287,"5,6-Dihydro-5-methyluracil"
12288,"5,6-Dihydrothymine"
12289,696-04-8
12290,C00906
12291,Dihydrothymine
12292,26098-04-4
12293,C00908
12294,Gentamicin C1a
12295,"(5S,6S,7E,9E,11Z,14Z)-5,6-Epoxyicosa-7,9,11,14-tetraenoate"
12296,"(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate"
12297,"(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid"
12298,"(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate"
12299,72059-45-1
12300,C00909
12301,LTA4
12302,Leukotriene A4
12303,C00911
12304,Ribonucleoside
12305,9074-78-6
12306,C00912
12307,alpha-D-Glucan
12308,alpha-Glucan
12309,3-Methyladenine
12310,5142-23-4
12311,C00913
12312,13096-46-3
12313,Benzyl viologen
12314,C00915
12315,61-24-5
12316,C00916
12317,Cephalosporin C
12318,C00917
12319,Chelating agent
12320,Metal chelator
12321,56-75-7
12322,C00918
12323,Chloramphenicol
12324,4858-96-2
12325,C00919
12326,Choline sulfate
12327,6477-52-7
12328,C00920
12329,CoA-glutathione
12330,Coenzyme A-glutathione mixed disulfide
12331,"7,8-Dihydropteroate"
12332,C00921
12333,Dihydropteroate
12334,"2,3-Dimethylmaleate"
12335,488-21-1
12336,C00922
12337,Dimethylmaleic acid
12338,C00923
12339,Ferricytochrome
12340,C00924
12341,Ferrocytochrome
12342,9050-30-0
12343,C00925
12344,Heparan sulfate
12345,Heparin monosulfate
12346,Heparin sulfate
12347,Heparitin sulfate
12348,1-Azetidineacetic acid
12349,C00927
12350,Isonocardicin A
12351,2-Mercaptoethanol
12352,60-24-2
12353,C00928
12354,Mercaptoethanol
12355,Thioglycol
12356,C00929
12357,Oligonucleotide
12358,C00930
12359,Oligosaccharide
12360,487-90-1
12361,C00931
12362,Porphobilinogen
12363,18696-26-9
12364,C00933
12365,Sinapine
12366,Sinapoylcholine
12367,C00934
12368,Sugar phosphate
12369,C00935
12370,UDP-L-arabinopyranose
12371,UDP-L-arabinose
12372,UDP-beta-L-arabinopyranose
12373,3458-28-4
12374,C00936
12375,alpha-D-Mannopyranose
12376,alpha-D-Mannose
12377,(R)-Lactaldehyde
12378,C00937
12379,D-2-Hydroxypropionaldehyde
12380,D-Lactaldehyde
12381,"1,3-beta-D-Xylan"
12382,C00938
12383,2-Aminoadenosine
12384,2096-10-8
12385,C00939
12386,18465-19-5
12387,2-Ketoglutaramate
12388,2-Oxoglutaramate
12389,2-Oxoglutaramic acid
12390,C00940
12391,alpha-Ketoglutaramate
12392,"3',5'-Cyclic CMP"
12393,3616-08-8
12394,C00941
12395,"Cytidine 3',5'-cyclic monophosphate"
12396,"3',5'-Cyclic GMP"
12397,7665-99-8
12398,C00942
12399,Cyclic GMP
12400,"Guanosine 3',5'-cyclic monophosphate"
12401,"Guanosine 3',5'-cyclic phosphate"
12402,cGMP
12403,"3',5'-Cyclic IMP"
12404,C00943
12405,"Inosine 3',5'-cyclic monophosphate"
12406,3-Dehydroquinate
12407,3-Dehydroquinic acid
12408,5-Dehydroquinate
12409,5-Dehydroquinic acid
12410,C00944
12411,130-49-4
12412,2'-Adenylic acid
12413,AMP 2'-phosphate
12414,Adenosine 2'-phosphate
12415,Adenosine-2'-monophosphate
12416,C00946
12417,9048-78-6
12418,C00949
12419,Cytochrome c-552
12420,6892-68-8
12421,C00950
12422,DTE
12423,Dithioerythritol
12424,"erythro-1,4-Dimercapto-2,3-butanediol"
12425,50-28-2
12426,C00951
12427,Estradiol
12428,Estradiol-17beta
12429,beta-Estradiol
12430,25422-31-5
12431,C00952
12432,Fibrinopeptide A
12433,(Indol-3-yl)acetate
12434,87-51-4
12435,C00954
12436,IAA
12437,Indole-3-acetate
12438,Indole-3-acetic acid
12439,Indoleacetate
12440,Indoleacetic acid
12441,526-55-6
12442,C00955
12443,Indole-3-ethanol
12444,Tryptophol
12445,542-32-5
12446,C00956
12447,L-2-Aminoadipate
12448,L-2-Aminoadipic acid
12449,L-2-Aminohexanedioate
12450,L-alpha-Aminoadipate
12451,L-alpha-Aminoadipic acid
12452,2464-23-5
12453,3-Mercaptopyruvate
12454,3-Mercaptopyruvic acid
12455,C00957
12456,Mercaptopyruvate
12457,1-Alkenyl-2-acylglycerophosphocholine
12458,2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphocholine
12459,C00958
12460,Choline plasmalogen
12461,Plasmenylcholine
12462,13345-51-2
12463,C00959
12464,PGB1
12465,Prostaglandin B1
12466,C00960
12467,RNA 5'-phosphate
12468,10048-13-2
12469,C00961
12470,Sterigmatocystin
12471,7296-64-2
12472,C00962
12473,beta-D-Galactose
12474,C00963
12475,beta-D-Glucoside
12476,(-)-trans-Carveol
12477,C00964
12478,"(1,3-beta-D-Glucosyl)n"
12479,"(1,3-beta-D-Glucosyl)n+1"
12480,"(1,3-beta-D-Glucosyl)n-1"
12481,"1,3-beta-D-Glucan"
12482,"1,3-beta-Glucan"
12483,C00965
12484,2-Dehydropantoate
12485,C00966
12486,"3',5'-Cyclic dAMP"
12487,C00968
12488,2134-29-4
12489,3-Hydroxypropanal
12490,C00969
12491,4-Pyridoxic acid lactone
12492,4-Pyridoxolactone
12493,4753-19-9
12494,C00971
12495,Aromatic oxo acid
12496,C00972
12497,C00973
12498,Cyclodextrin
12499,Cyclomaltodextrin
12500,(+)-Aromadendrin
12501,(+)-Dihydrokaempferol
12502,480-20-6
12503,Aromadendrin
12504,C00974
12505,Dihydrokaempferol
12506,133-38-0
12507,C00975
12508,Dihydroxyfumarate
12509,Dihydroxyfumaric acid
12510,C00976
12511,GDP-D-mannuronate
12512,GDP-D-mannuronic acid
12513,20696-57-5
12514,C00977
12515,L-Tryptophanamide
12516,1210-83-9
12517,C00978
12518,N-Acetyl-5-hydroxytryptamine
12519,N-Acetylserotonin
12520,5147-00-2
12521,C00979
12522,O-Acetyl-L-serine
12523,O3-Acetyl-L-serine
12524,9002-89-5
12525,C00980
12526,PVA
12527,Polyvinyl alcohol
12528,"2,8-Dibenzyl-6-(4-hydroxyphenyl)imidazo[1,2-a]pyrazin-3(7H)-one"
12529,50909-86-9
12530,C00982
12531,Coelenterazine h
12532,Renilla luciferin
12533,3646-73-9
12534,C00984
12535,alpha-D-Galactose
12536,C00985
12537,p-Mercuribanzoic acid
12538,p-Mercuribenzoate
12539,"1,3-Diaminopropane"
12540,"1,3-Propanediamine"
12541,109-76-2
12542,C00986
12543,"Propane-1,3-diamine"
12544,Trimethylenediamine
12545,2-Phosphoglycolate
12546,C00988
12547,Phosphoglycolic acid
12548,4-Hydroxybutanoate
12549,4-Hydroxybutanoic acid
12550,4-Hydroxybutyric acid
12551,591-81-1
12552,C00989
12553,5-Aminopentanamide
12554,C00990
12555,C00991
12556,Monosaccharide 1-phosphate
12557,alpha-D-Aldose 1-phosphate
12558,beta-L-Aldose 1-phosphate
12559,13422-52-1
12560,Aquacob(III)alamin
12561,Aquacobalamin
12562,C00992
12563,923-16-0
12564,C00993
12565,D-Ala-D-Ala
12566,D-Alanyl-D-alanine
12567,C00994
12568,D-Prephenyllactate
12569,C00995
12570,Ferricytochrome b1
12571,9035-39-6
12572,C00996
12573,Ferricytochrome b5
12574,9035-43-2
12575,C00997
12576,Ferricytochrome c2
12577,C00998
12578,Ferrocytochrome b1
12579,C00999
12580,Ferrocytochrome b5
12581,C01000
12582,Ferrocytochrome c2
12583,94483-60-0
12584,C01001
12585,Formylmethanofuran
12586,C01002
12587,Hexose 1-phosphate
12588,C01003
12589,Myosin light chain
12590,1-Methylpyridinio-3-carboxylate
12591,535-83-1
12592,Betaine nicotinate
12593,C01004
12594,Caffearin
12595,Gynesine
12596,N-Methylnicotinate
12597,Trigenelline
12598,Trigonelline
12599,3-Phosphoserine
12600,407-41-0
12601,C01005
12602,Dexfosfoserine
12603,L-O-Phosphoserine
12604,O-Phospho-L-serine
12605,C01007
12606,Reduced riboflavin
12607,676-84-6
12608,C01008
12609,Trimethylsulfonium
12610,C01009
12611,UDP-2-deoxyglucose
12612,625-78-5
12613,Allophanate
12614,Allophanic acid
12615,C01010
12616,Urea-1-carboxylate
12617,(3S)-3-Carboxy-3-hydroxybutanoyl-CoA
12618,(3S)-Citramalyl-CoA
12619,(S)-Citramalyl-CoA
12620,C01011
12621,L-Citramalyl-CoA
12622,"(3R)-Dihydro-3-hydroxy-4,4-dimethyl-2(3H)-furanone"
12623,(R)-Pantolactone
12624,(R)-Pantoyl lactone
12625,599-04-2
12626,C01012
12627,3-Hydroxypropanoate
12628,3-Hydroxypropanoic acid
12629,3-Hydroxypropionate
12630,3-Hydroxypropionic acid
12631,503-66-2
12632,C01013
12633,Hydracrylic acid
12634,2138-48-9
12635,3-Isopropylcatechol
12636,C01014
12637,618-27-9
12638,C01015
12639,L-Allohydroxyproline
12640,cis-4-Hydroxy-L-proline
12641,5'-Phosphomonoester
12642,C01016
12643,5-HTP
12644,5-Hydroxytryptophan
12645,56-69-9
12646,C01017
12647,3615-37-0
12648,6-Deoxy-D-galactose
12649,C01018
12650,D-Fucose
12651,2438-80-4
12652,6-Deoxy-L-galactose
12653,C01019
12654,L-Fucose
12655,5006-66-6
12656,6-Hydroxynicotinate
12657,6-Hydroxynicotinic acid
12658,C01020
12659,Aromatic L-amino acid
12660,Aromatic amino acid
12661,C01021
12662,C01022
12663,Caldesmon phosphate
12664,128-46-1
12665,C01023
12666,Dihydrostreptomycin
12667,71861-60-4
12668,C01024
12669,Hydroxymethylbilane
12670,C01025
12671,Lipid hydroperoxide
12673,1118-68-9
12674,C01026
12675,Dimethylglycine
12676,"N,N-Dimethylglycine"
12677,C01028
12678,N6-Hydroxy-L-lysine
12679,13431-24-8
12680,C01029
12681,N8-Acetylspermidine
12682,50409-81-9
12683,C01031
12684,S-Formylglutathione
12685,C01032
12686,alpha-L-Arabinoside
12687,2-Methylbutanoyl-CoA
12688,2-Methylbutyryl-CoA
12689,C01033
12690,3-Oxo-Delta5-steroid
12691,C01034
12692,4-Guanidinobutanoate
12693,4-Guanidinobutyric acid
12694,C01035
12695,4-Maleylacetoacetate
12696,4-Maleylacetoacetic acid
12697,5698-52-2
12698,C01036
12699,"7,8-Diaminononanoate"
12700,"7,8-Diaminopelargonic acid"
12701,C01037
12702,DAPA
12703,1128-23-0
12704,C01040
12705,L-Gulonic acid gamma-lactone
12706,"L-Gulono-1,4-lactone"
12707,L-Gulono-gamma-lactone
12708,L-Gulonolactone
12709,gamma-Gulonolactone
12710,Ascorbate radical
12712,C01041
12713,Monodehydroascorbate
12714,Monodehydroascorbate radical
12715,Semidehydroascorbic acid
12716,997-55-7
12717,C01042
12718,N-Acetyl-L-aspartate
12719,N-Acetyl-L-aspartic acid
12720,C01043
12721,N-Carbamoylsarcosine
12722,19427-28-2
12723,C01044
12724,N-Formyl-L-aspartate
12725,C01045
12726,N-Formyl-L-glutamate
12727,C01046
12728,N-Methyl-L-glutamate
12729,N-Methyl-L-glutamic acid
12730,3081-61-6
12731,C01047
12732,L-Theanine
12733,N5-Ethyl-L-glutamine
12734,C01048
12735,Polyprenyl phosphate
12736,C01050
12737,UDP-MurNAc
12738,UDP-N-acetyl-alpha-D-muramate
12739,UDP-N-acetylmuramate
12740,UDP-N-acetylmuramic acid
12741,1976-85-8
12742,C01051
12743,Uroporphyrinogen III
12744,(R)-4-Dehydropantoate
12745,C01053
12746,"(3S)-2,3-Epoxy-2,3-dihydrosqualene"
12747,"(S)-2,3-Epoxysqualene"
12748,"(S)-Squalene-2,3-epoxide"
12749,"2,3-Oxidosqualene"
12750,C01054
12751,"Squalene 2,3-epoxide"
12752,"Squalene 2,3-oxide"
12753,(S)-6-Hydroxynicotine
12754,C01056
12755,11beta-Hydroxysteroid
12756,C01058
12757,"2,5-Dihydroxypyridine"
12758,5154-01-8
12759,C01059
12760,"3,5-Diiodo-L-tyrosine"
12761,"3,5-Diiodotyrosine"
12762,C01060
12763,L-Diiodotyrosine
12764,28613-33-4
12765,4-Fumarylacetoacetate
12766,4-Fumarylacetoacetic acid
12767,C01061
12768,Fumarylacetoacetate
12769,5-Dehydro-D-gluconate
12770,5-Dehydrogluconate
12771,C01062
12772,6-Carboxyhexanoyl-CoA
12773,C01063
12774,Pimeloyl-CoA
12775,C01064
12776,CMP-N-acylneuraminate
12777,"1,3-Cyclohexanedione"
12778,504-02-9
12779,C01066
12780,"Cyclohexane-1,3-dione"
12781,Dihydroresorcinol
12782,C01067
12783,D-Galactose 6-sulfate
12784,C01068
12785,D-Ribitol 5-phosphate
12786,L-Ribitol 1-phosphate
12787,Ribitol 5-phosphate
12788,C01069
12789,Desulfoglucotropeolin
12790,C01070
12791,Ferricytochrome c-553
12792,C01071
12793,Ferrocytochrome c-553
12794,3025-95-4
12795,C01073
12796,N-Acetyl-beta-alanine
12797,1811-31-0
12798,2-Acetamido-2-deoxygalactose
12799,C01074
12800,GalNAc
12801,N-Acetylchondrosamine
12802,N-Acetylgalactosamine
12803,C01075
12804,N-Sulfo-D-glucosamine
12805,C01076
12806,N-Terminal amino acid
12807,7540-67-2
12808,C01077
12809,O-Acetyl-L-homoserine
12810,O-Acetylhomoserine
12811,C01078
12812,Procollagen L-proline
12813,[Procollagen]-L-proline
12814,7412-77-3
12815,C01079
12816,Protoporphyrinogen IX
12817,C01080
12818,Reduced coenzyme F420
12819,C01081
12820,TMP
12821,Thiamin monophosphate
12822,Thiamin phosphate
12823,Thiamine monophosphate
12824,Thiamine phosphate
12825,99-20-7
12826,C01083
12827,Trehalose
12828,"alpha,alpha'-Trehalose"
12829,"alpha,alpha-Trehalose"
12830,(3R)-3-Hydroxyacyl-CoA
12831,(R)-3-Hydroxyacyl-CoA
12832,C01086
12833,(R)-2-Hydroxyglutarate
12834,(R)-Hydroxyglutarate
12835,C01087
12836,"(R)-3,3-Dimethylmalate"
12837,C01088
12838,(R)-3-Hydroxybutanoate
12839,(R)-3-Hydroxybutanoic acid
12840,(R)-3-Hydroxybutyric acid
12841,625-72-9
12842,C01089
12843,D-beta-Hydroxybutyric acid
12844,16alpha-Hydroxysteroid
12845,C01090
12846,17-O-Deacetylvindoline
12847,C01091
12848,Deacetylvindoline
12849,Desacetylvindoline
12850,7-Keto-8-aminopelargonic acid
12851,8-Amino-7-oxononanoate
12852,8-Amino-7-oxononanoic acid
12853,C01092
12854,KAPA
12855,52762-22-8
12856,C01093
12857,"Cellobiono-1,5-lactone"
12858,Cellobionolactone
